id,flag_tsunami,year,month,day,hour,minute,second,focal_depth,eq_primary,eq_mag_mw,eq_mag_ms,eq_mag_mb,intensity,country,state,location_name,latitude,longitude,region_code,injuries,injuries_description,damage_millions_dollars,damage_description,total_injuries,total_injuries_description,total_damage_millions_dollars,total_damage_description
3966.0,No,1950.0,12.0,14.0,1.0,52.0,46.0,200.0,7.7,,7.7,,6.0,TONGA,,TONGA ISLANDS,-19.5,-176.0,170,,,,,,,,
4087.0,No,1956.0,1.0,10.0,,,,,7.7,,,,,TONGA,,TONGA ISLANDS,-20.0,-175.0,170,,,,,,,,
6327.0,Tsu,1963.0,12.0,18.0,0.0,30.0,,45.0,7.5,,7.5,,,TONGA,,TONGA TRENCH,-24.8,-176.6,170,,,,,,,,
4702.0,No,1975.0,10.0,11.0,14.0,35.0,15.0,9.0,7.8,,7.8,7.0,,TONGA,,TONGA ISLANDS:  S OF TONGA,-24.894000000000002,-175.11900000000003,170,,,,,,,,
4777.0,Tsu,1977.0,6.0,22.0,12.0,8.0,33.4,65.0,7.2,,7.2,7.2,4.0,TONGA,,TONGA TRENCH,-22.878,-175.9,170,5.0,1,1.2,2,,,,
6453.0,Tsu,1977.0,10.0,10.0,11.0,53.0,53.6,33.0,7.2,,7.2,6.6,,TONGA,,TONGA TRENCH,-25.855999999999998,-175.40599999999998,170,,,,,,,,
4958.0,Tsu,1982.0,12.0,19.0,17.0,43.0,54.8,33.0,7.7,,7.7,5.9,,TONGA,,TONGA TRENCH,-24.133000000000003,-175.864,170,,,,,,,,
6470.0,Tsu,1987.0,10.0,6.0,4.0,19.0,6.0,16.0,7.3,,7.3,6.7,,TONGA,,TONGA ISLANDS,-17.94,-172.225,170,,,,,,,,
6820.0,Tsu,1997.0,10.0,14.0,9.0,53.0,18.1,167.0,7.7,7.7,,6.7,,TONGA,,TONGA ISLANDS,-22.101,-176.77200000000002,170,,,,,,,,
8259.0,Tsu,2009.0,3.0,19.0,18.0,17.0,40.9,34.0,7.6,7.6,7.6,7.0,,TONGA,,TONGA ISLANDS,-23.046,-174.65900000000002,170,,,,,,,,
552.0,No,1358.0,,,,,,,,,,,8.0,YEMEN,,"YEMEN:  ZABID,SANA,ADAN",14.1,43.2,60,,,,2,,,,
561.0,No,1377.0,,,,,,,,,,,,YEMEN,,YEMEN:  ADEN (ADAN),12.4,45.1,60,,,,2,,,,
590.0,No,1426.0,,,,,,,,,,,11.0,YEMEN,,"YEMEN:  ZABID,BAHRAIN",14.1,43.2,60,,,,3,,,,
8182.0,No,1941.0,1.0,11.0,8.0,32.0,59.0,,5.9,,5.9,6.5,8.0,YEMEN,,YEMEN:  RAZIH,16.4,43.5,60,200.0,3,,,200.0,3,,
3937.0,No,1950.0,3.0,7.0,8.0,3.0,,550.0,,,,,5.0,BRAZIL,,BRAZIL,-8.0,-71.0,160,,,,,,,,
1026.0,No,1663.0,2.0,5.0,22.0,30.0,,,,,,,10.0,CANADA,,CANADA:  ST LAWRENCE VALLEY,47.6,-70.1,150,,,,1,,,,
1418.0,Tsu,1774.0,,,,,,,,,,,,CANADA,,CANADA:  NEWFOUNDLAND,47.0,-55.0,150,,,,,,,,
8261.0,Tsu,1842.0,11.0,1.0,,,,,,,,,,CANADA,,CANADA:  MONTREAL,,,150,,,,,,,,
7161.0,Tsu,1864.0,6.0,27.0,22.0,30.0,,,,,,,,CANADA,,"OFF COAST SW AVALON PENINSULA, NEWFOUNDLAND",46.5,-53.7,150,,,,,,,,
6304.0,Tsu,1928.0,2.0,9.0,,,,33.0,5.8,,5.8,,,CANADA,BC,BRITISH COLUMBIA,49.0,-125.0,150,,,,,,,,
10236.0,No,1933.0,11.0,20.0,23.0,21.0,35.5,15.0,7.7,7.7,7.4,,,CANADA,,CANADA:  BAFFIN BAY,73.122,-70.014,150,,,,,,,,
10022.0,Tsu,1938.0,3.0,22.0,15.0,22.0,14.0,16.0,6.3,,6.3,,,CANADA,BC,CANADA:  BRITISH COLUMBIA,52.2,-131.9,150,,,,,,,,
3921.0,Tsu,1949.0,8.0,22.0,4.0,1.0,12.2,25.0,8.1,8.1,8.1,,,CANADA,,CANADA:  QUEEN CHARLOTTE ISLANDS,53.62,-133.27,150,,,,,,,,
4539.0,No,1970.0,6.0,24.0,13.0,9.0,8.3,12.0,7.5,,7.5,6.5,,CANADA,,"CANADA:  QUEEN CHARLOTTE ISLANDS, BRITISH COLOMBIA",51.8,-131.0,150,,,,,,,,
5183.0,No,1988.0,11.0,25.0,23.0,46.0,4.5,29.0,5.8,,5.8,5.9,7.0,CANADA,,"CANADA:  QUEBEC:  SAGUENAY, QUEBEC CITY",48.117,-71.183,150,,,,2,,,,
10203.0,Tsu,2001.0,10.0,12.0,5.0,2.0,34.0,20.0,6.1,6.1,5.8,5.6,,CANADA,BC,CANADA:  QUEEN CHARLOTTE ISLANDS,52.63,-132.2,150,,,,,,,,
7403.0,Tsu,2004.0,11.0,2.0,10.0,2.0,12.8,10.0,6.6,6.6,6.4,5.8,,CANADA,BC,CANADA:  VANCOUVER ISLAND,49.277,-128.77200000000002,150,,,,,,,,
7796.0,Tsu,-26.0,,,,,,,,,,,9.0,CYPRUS,,CYPRUS,35.0,33.0,130,,,,,,,,
37.0,No,-15.0,,,,,,,,,,,,CYPRUS,,CYPRUS:  SALAMIS,35.2,34.0,130,,,,4,,,,
5936.0,Tsu,1222.0,5.0,,,,,,,,,,,CYPRUS,,CYPRUS,34.5,33.0,130,,,,,,,,
118.0,No,470.0,,,,,,,,,,,,FRANCE,,"FRANCE:  VIENNE,VIVARAIS,DAUPHINE,VELAY,FOREZ",44.4,4.3,120,,,,3,,,,
221.0,No,854.0,,,,,,,,,,,8.0,FRANCE,,"FRANCE:  CAMBRAI,TOURNAI,MAYENCE",50.1,3.1,120,,,,2,,,,
312.0,No,1003.0,,,,,,,,,,,,FRANCE,,FRANCE:  BURGUNDY,47.0,6.0,120,,,,3,,,,
455.0,No,1227.0,,,,,,,,,,,11.0,FRANCE,,"FRANCE:  LAMBESC,  HIGH ALPS,PROVENCE",43.6,5.3,120,,,,3,,,,
484.0,No,1286.0,,,,,,,,,,,,FRANCE,,FRANCE:  VANNES,47.4,2.5,120,,,,2,,,,
486.0,No,1289.0,11.0,25.0,,,,,,,,,7.0,FRANCE,,FRANCE:  STRASBOURG,48.6,7.8,120,,,,2,,,,
593.0,No,1428.0,2.0,2.0,,,,,,,,,9.0,FRANCE,,FRANCE:  PRATS DE MOLLO; SPAIN: OLOT,43.4,4.4,120,,,,2,,,,
649.0,No,1494.0,6.0,13.0,,,,,,,,,10.0,FRANCE,,FRANCE:  NEAR S COAST,43.8,7.0,120,,,,,,,,
650.0,No,1494.0,6.0,23.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  LANTOSQUE,ROQUEBILLIERE,NICE",43.4,7.1,120,,,,2,,,,
803.0,No,1593.0,4.0,8.0,,,,,,,,,8.0,FRANCE,,FRANCE:  CHINON,47.1,0.1,120,,,,2,,,,
880.0,No,1618.0,6.0,18.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  DURANUS,COARAZE,ROQUESPERVIERA,SAORGE",43.6,7.3,120,,,,2,,,,
956.0,No,1644.0,2.0,15.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  CORSICA,BELVEDERE,ROQUEBILLIERE",43.0,8.0,120,,,,2,,,,
1002.0,No,1657.0,2.0,15.0,,,,,,,,,8.0,FRANCE,,FRANCE:  SAINTE MAURE,47.1,0.6,120,,,,2,,,,
1016.0,No,1660.0,6.0,21.0,,,,,,,,,9.0,FRANCE,,"FRANCE:  BAGNERES DE BIGORRE,LOURDES,BORDEAUX",43.1,0.2,120,,,,2,,,,
1093.0,No,1682.0,5.0,12.0,,,,,,,,,9.0,FRANCE,,"FRANCE:  REMIREMONT,FOUGEROLLES,FAUCOGNEY",48.0,6.5,120,,,,2,,,,
1179.0,No,1708.0,8.0,14.0,,,,,,,,,9.0,FRANCE,,FRANCE:  MANOSQUE,43.8,5.8,120,,,,2,,,,
1184.0,No,1711.0,10.0,6.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  MONCONTOUR,LOUDUN",47.0,0.1,120,,,,3,,,,
1411.0,No,1772.0,6.0,,,,,,,,,,8.0,FRANCE,,"FRANCE:  CLANSAYES,ST RAPHAEL",44.4,4.8,120,,,,2,,,,
1547.0,No,1799.0,1.0,25.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  MACHECOUL,BOUIN,ST GILLES,NANTES",46.9,-2.0,120,,,,2,,,,
1602.0,No,1812.0,3.0,23.0,,,,,,,,,9.0,FRANCE,,"FRANCE:  BEAUMONT,PIERREVERT,SAINTE TULLE,MANOSQUE",43.7,5.7,120,,,,2,,,,
7893.0,Tsu,1812.0,6.0,23.0,,,,,,,,,,FRANCE,,FRANCE:,43.3,5.3660000000000005,120,,,,,,,,
1614.0,No,1814.0,5.0,22.0,,,,,,,,,7.0,FRANCE,,"FRANCE:  GAN,OLORON,LOUVIE-JUZON,BENEJACQ,TARBES",43.2,0.4,120,,,,2,,,,
1623.0,No,1817.0,3.0,11.0,20.0,10.0,,,8.0,,,,,FRANCE,,FRANCE:  CHAMONIX VALLEY,45.9,6.8,120,,,,3,,,,
1993.0,No,1855.0,12.0,12.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  CHASTEUIL,TAULANNE,CASTELLANE,TALOIRE",43.8,6.4,120,,,,2,,,,
2075.0,No,1863.0,6.0,9.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  BEYNES,MEZEL",44.0,6.2,120,,,,2,,,,
2211.0,No,1873.0,7.0,19.0,,,,,,,,,8.0,FRANCE,,"FRANCE:  CHATEAUNEUF-DU-RHONE,DONZERE,VIVIERS",44.5,4.7,120,,,,2,,,,
2867.0,No,1909.0,6.0,11.0,21.0,6.0,,,6.2,,6.2,,10.0,FRANCE,,"FRANCE:  VERNEGUES,CHARLEVAL,LA ROQUE D'ANTHERON",43.7,5.4,120,,,,2,,,,
2941.0,No,1911.0,7.0,24.0,,,,,5.0,,,,7.0,FRANCE,,"FRANCE:  NAY,BENEJACQ,ARAMITS,ARROS,GAN,BOSDARROS",43.2,0.2,120,,,,2,,,,
3341.0,No,1928.0,2.0,7.0,,,,,,,,,6.0,FRANCE,,"FRANCE:  CAURO,COTI-CHIAVARI",44.2,9.2,120,,,,2,,,,
4184.0,No,1959.0,4.0,5.0,,,,,5.5,,,,8.0,FRANCE,,"FRANCE:  ST PAUL D'UBAYE,JAUSIERS,CEILLAC,VARS",44.0,6.8,120,,,,2,,,,
4263.0,No,1962.0,4.0,25.0,,,,,5.3,,,,8.0,FRANCE,,"FRANCE:  CORRENCON,CHATEAU-BERNARD,LE GUA,RENCUREL",45.0,5.6,120,,,,2,,,,
4612.0,No,1972.0,9.0,7.0,22.0,26.0,57.9,33.0,5.3,,5.3,,8.0,FRANCE,,"FRANCE:  LABOIRIE, ARCEAU, SAINT-PIERRE D'OLERON",46.0,-1.1,120,,,,2,,,,
16.0,No,-550.0,,,,,,,,,,,10.0,GREECE,,GREECE:  MOUNT TAYGETUS,37.0,22.5,130,,,,,,,,
9713.0,Tsu,-480.0,9.0,29.0,,,,,,,,,,GREECE,,GREECE:  SARONIC GULF,37.9,23.5,130,,,,,,,,
17.0,Tsu,-479.0,,,,,,,7.0,,7.0,,9.0,GREECE,,GREECE:  MACEDONIA,39.7,23.3,130,,,,,,,,
22.0,Tsu,-330.0,,,,,,,7.0,,7.0,,11.0,GREECE,,GREECE:  AEGEAN SEA,40.0,25.0,130,,,,,,,,
9752.0,Tsu,-223.0,10.0,,,,,,,,,,,GREECE,,GREECE,,,130,,,,,,,,
7795.0,Tsu,-198.0,,,,,,,,,,,,GREECE,,EAST MEDITERRANEAN SEA,36.404,25.396,130,,,,,,,,
41.0,No,23.0,,,,,,,,,,,10.0,GREECE,,GREECE,38.2,22.2,130,,,,,,,,
49.0,No,52.0,,,,,,,,,,,,GREECE,,"GREECE:  PHILIPPI,DRAMA,KAVALA",41.0,24.3,130,,,,3,,,,
50.0,No,55.0,,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.0,130,,,,,,,,
5880.0,Tsu,62.0,,,,,,,6.9,,6.9,,9.0,GREECE,,GREECE:  CRETE,35.2,25.1,130,,,,,,,,
67.0,No,155.0,,,,,,100.0,,,,,10.0,GREECE,,GREECE:  DODECANESE ISLANDS,36.5,28.5,130,,,,,,,,
68.0,No,170.0,,,,,,,,,,,,GREECE,,"GREECE-TURKEY:  VITINIA,HELLESPONT",39.0,24.5,130,,,,3,,,,
72.0,No,251.0,7.0,9.0,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.5,25.5,130,,,,,,,,
110.0,No,438.0,,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.5,25.5,130,,,,,,,,
114.0,No,448.0,9.0,6.0,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.0,130,,,,,,,,
128.0,No,521.0,,,,,,,,,,,,GREECE,,"GREECE:  DURRES,KORINTHOS",39.6,21.2,130,,,,3,,,,
132.0,No,527.0,,,,,,,,,,,10.0,GREECE,,GREECE-ALBANIA,40.1,20.8,130,,,,,,,,
10058.0,Tsu,551.0,4.0,,,,,,,,,,,GREECE,,GREECE:  MALIAKOS GULF,,,130,,,,,,,,
193.0,No,796.0,4.0,7.0,,,,100.0,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.0,130,,,,,,,,
227.0,No,856.0,12.0,,,,,,,,,,,GREECE,,"GREECE:  KORINTHOS,PATRAI (PATRAS)",37.9,22.9,130,,,,,,,,
409.0,No,1153.0,,,,,,,,,,,10.0,GREECE,,GREECE-ALBANIA,39.8,20.1,130,,,,,,,,
508.0,No,1306.0,,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.5,25.5,130,,,,,,,,
566.0,No,1384.0,8.0,,,,,,,,,,7.0,GREECE,,GREECE:  LESBOS,39.3,26.3,130,,,,,,,,
573.0,Tsu,1389.0,3.0,20.0,,,,,,,,,10.0,GREECE,,GREECE:  AEGEAN SEA,38.5,26.5,130,,,,,,,,
625.0,No,1469.0,,,,,,,,,,,10.0,GREECE,,GREECE,38.5,20.5,130,,,,,,,,
9808.0,Tsu,1481.0,10.0,3.0,,,,,,,,,,GREECE,,GREECE:  RHODES,36.0,28.0,130,,,,,,,,
640.0,No,1483.0,10.0,18.0,,,,,,,,,10.0,GREECE,,GREECE:  DODECANESE ISLANDS,36.2,27.5,130,,,,,,,,
645.0,No,1490.0,11.0,1.0,,,,,,,,,10.0,GREECE,,GREECE:  DODECANESE ISLANDS,36.5,27.0,130,,,,,,,,
648.0,No,1493.0,8.0,18.0,,,,,,,,,9.0,GREECE,,GREECE:  DODECANESE ISLANDS,36.8,27.0,130,,,,,,,,
657.0,No,1501.0,,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.5,25.0,130,,,,,,,,
668.0,Tsu,1508.0,5.0,29.0,,,,100.0,,,,,10.0,GREECE,,"GREECE:  CRETE:  IRAKLION (CANDIA),MEGALOKASTRON",35.2,25.1,130,,,,2,,,,
681.0,No,1514.0,4.0,16.0,,,,,,,,,10.0,GREECE,,GREECE:  S,37.8,21.0,130,,,,,,,,
821.0,Tsu,1604.0,,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.5,25.5,130,,,,,,,,
861.0,No,1612.0,5.0,16.0,,,,,,,,,10.0,GREECE,,GREECE,38.8,20.8,130,,,,,,,,
6026.0,Tsu,1612.0,11.0,8.0,,,,,,,,,,GREECE,,GREECE:  CRETE,35.5,25.5,130,,,,,,,,
862.0,No,1613.0,,,,,,,,,,,,GREECE,,GREECE:  CRETE:  IRAKLION (CANDIA),35.3,25.1,130,,,,,,,,
893.0,Tsu,1622.0,5.0,5.0,,,,,,,,,10.0,GREECE,,GREECE:  S,37.5,21.0,130,,,,,,,,
903.0,No,1625.0,6.0,18.0,,,,,,,,,10.0,GREECE,,GREECE,38.8,20.8,130,,,,,,,,
994.0,No,1655.0,1.0,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.0,130,,,,,,,,
1007.0,No,1658.0,8.0,1.0,,,,,,,,,10.0,GREECE,,GREECE,38.0,21.0,130,,,,,,,,
1020.0,No,1662.0,,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.0,130,,,,,,,,
1031.0,No,1665.0,1.0,,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.0,130,,,,,,,,
5979.0,Tsu,1672.0,4.0,,,,,,,,,,,GREECE,,"E. SPORADES ISLANDS, AEGEAN ISLANDS",40.0,26.0,130,,,,,,,,
1062.0,Tsu,1672.0,,,,,,,,,,,10.0,GREECE,,GREECE:  DODECANESE ISLANDS,36.5,25.5,130,,,,,,,,
1068.0,No,1674.0,1.0,1.0,,,,,,,,,10.0,GREECE,,GREECE-ALBANIA,39.5,20.0,130,,,,,,,,
1116.0,No,1688.0,7.0,12.0,,,,,7.5,,,,,GREECE,,GREECE:  AEGEAN SEA,38.4,26.9,130,,,,,,,,
1142.0,No,1696.0,9.0,4.0,,,,,,,,,10.0,GREECE,,GREECE:  S,37.8,21.0,130,,,,,,,,
1168.0,No,1704.0,11.0,11.0,,,,,,,,,10.0,GREECE,,GREECE,38.8,20.8,130,,,,,,,,
1282.0,No,1741.0,6.0,23.0,,,,,,,,,10.0,GREECE,,GREECE,38.5,20.5,130,,,,,,,,
1283.0,No,1742.0,2.0,14.0,2.0,,,,,,,,10.0,GREECE,,GREECE:  S,37.8,21.0,130,,,,,,,,
1285.0,No,1742.0,9.0,14.0,,,,,,,,,10.0,GREECE,,GREECE:  S,37.8,21.0,130,,,,,,,,
7777.0,Tsu,1743.0,2.0,20.0,23.0,30.0,,,6.9,,6.9,,,GREECE,,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",39.0,20.3,130,,,,,,,,
1307.0,No,1750.0,6.0,7.0,,,,,,,,,10.0,GREECE,,"GREECE:  MOREA,CERIGO",36.2,23.0,130,,,,,,,,
1326.0,No,1752.0,6.0,,,,,,,,,,10.0,GREECE,,GREECE:  S,37.8,21.0,130,,,,,,,,
1357.0,No,1759.0,6.0,2.0,1.0,,,,,,,,10.0,GREECE,,GREECE,38.0,20.5,130,,,,,,,,
1358.0,No,1759.0,6.0,26.0,,,,,,,,,,GREECE,,GREECE-BULGARIA:  THESSALONIKI; BULGARIA:  PLOVDIV,41.0,24.0,130,,,,3,,,,
1383.0,No,1766.0,7.0,11.0,5.0,6.0,,,,,,,10.0,GREECE,,GREECE,38.0,20.5,130,,,,,,,,
1388.0,No,1767.0,7.0,11.0,4.0,,,,,,,,10.0,GREECE,,GREECE,38.2,20.2,130,,,,,,,,
1397.0,No,1769.0,10.0,1.0,,,,,,,,,10.0,GREECE,,GREECE,38.8,20.8,130,,,,,,,,
1410.0,No,1772.0,5.0,12.0,,,,,,,,,10.0,GREECE,,GREECE-ALBANIA,39.5,20.0,130,,,,,,,,
1446.0,No,1780.0,10.0,28.0,,,,,,,,,10.0,GREECE,,GREECE:  CRETE,35.0,25.8,130,,,,,,,,
1513.0,No,1791.0,10.0,22.0,,,,,,,,,10.0,GREECE,,GREECE:  ZAKINTHOS (ZANTE),37.5,20.3,130,,,,3,,,,
1544.0,No,1798.0,6.0,,,,,,,,,,10.0,GREECE,,GREECE:  S,36.2,23.0,130,,,,,,,,
1564.0,Tsu,1804.0,1.0,8.0,,,,,,,,,9.0,GREECE,,GREECE:  ACHAIA:  PATRAI (PATRAS),38.3,21.8,130,,,,,,,,
1565.0,Tsu,1804.0,6.0,8.0,1.0,,,,,,,,10.0,GREECE,,GREECE:  PATRAI,38.2,21.8,130,,,,3,,,,
1616.0,No,1815.0,,,,,,,,,,,8.0,GREECE,,GREECE:  IONIAN ISLANDS:  LEUKAS,38.8,20.5,130,,,,,,,,
1625.0,Tsu,1817.0,8.0,23.0,,,,,6.8,,6.8,,10.0,GREECE,,GREECE:  ACHAIA:  AEGHION,38.25,22.25,130,,,,,,,,
1649.0,No,1820.0,3.0,17.0,,,,,,,,,9.0,GREECE,,GREECE:  LEVKAS,38.8,20.5,130,,,,2,,,,
1655.0,Tsu,1821.0,1.0,6.0,17.0,15.0,,,,,,,10.0,GREECE,,GREECE:  ZAKINTHOS (ZANTE),37.8,21.2,130,,,,2,,,,
1728.0,No,1829.0,4.0,23.0,16.0,,,,,,,,10.0,GREECE,,GREECE-BULGARIA,41.2,24.5,130,,,,,,,,
1729.0,No,1829.0,5.0,5.0,,,,,,,,,9.0,GREECE,,GREECE:  XANTHI-DRAMA,41.2,24.5,130,,,,2,,,,
1742.0,No,1831.0,4.0,3.0,,,,,,,,,7.0,GREECE,,GREECE:  SAMOS (DODECANESE),37.8,27.0,130,,,,,,,,
1827.0,No,1840.0,10.0,30.0,,,,,,,,,10.0,GREECE,,GREECE:  ZAKINTHOS (ZANTE),38.0,21.0,130,,,,3,,,,
1836.0,No,1842.0,4.0,18.0,8.0,30.0,,100.0,,,,,9.0,GREECE,,GREECE:  MAINA (LACONIA),36.5,22.3,130,,,,,,,,
1852.0,Tsu,1843.0,10.0,18.0,,,,,,,,,9.0,GREECE,,GREECE:  CHALKI (DODECANESE),36.3,27.5,130,,,,,,,,
1876.0,No,1846.0,6.0,10.0,18.0,,,,,,,,10.0,GREECE,,GREECE:  MESSINI-MICROMANI (MESSINIA),37.0,22.0,130,,,0.8,1,,,,
1950.0,Tsu,1853.0,8.0,18.0,8.0,30.0,,,,,,,9.0,GREECE,,"GREECE:  THEBES, BOEOTIA",38.25,23.5,130,,,,2,,,,
2019.0,No,1858.0,2.0,21.0,7.0,30.0,,,,,,,10.0,GREECE,,"GREECE:  VIEILLE,KORINTHOS,HEXAMILIA",38.0,23.0,130,,,,3,,,,
2052.0,Tsu,1861.0,12.0,26.0,5.0,,,,7.5,,,,10.0,GREECE,,"GREECE:  ACHAIE,VALYMITIKA,TRIPOLIS",38.2,22.2,130,,,0.04,1,,,,
2056.0,No,1862.0,3.0,14.0,1.0,30.0,,,,,,,10.0,GREECE,,GREECE:  ARGOSTOLI (KEPHALLENIA),38.3,20.5,130,,,,2,,,,
2097.0,No,1865.0,7.0,23.0,21.0,30.0,,,,,,,10.0,GREECE,,GREECE:  MOLYVOS (LESBOS),39.4,26.2,130,,,,,,,,
10154.0,Tsu,1866.0,1.0,19.0,,,,,,,,,,GREECE,,GREECE:  AEGEAN SEA,,,130,,,,,,,,
7966.0,Tsu,1866.0,2.0,6.0,,,,,6.0,,6.0,,,GREECE,,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",36.0,23.0,130,,,,,,,,
2110.0,No,1867.0,1.0,27.0,,,,,,,,,10.0,GREECE,,GREECE:  JANNINA (EPIRUS),39.8,20.8,130,,,,,,,,
2112.0,No,1867.0,2.0,4.0,3.0,,,100.0,7.9,,,,10.0,GREECE,,GREECE:  CEPHALONIA,38.4,20.2,130,,,,3,,,,
2114.0,Tsu,1867.0,3.0,7.0,14.0,,,,7.0,,7.0,,,GREECE,,GREECE:  MITILINI,39.2,26.4,130,,,,3,,,,
2173.0,No,1870.0,9.0,30.0,23.0,,,,7.5,,,,,GREECE,,GREECE,38.5,22.5,130,,,,3,,,,
2189.0,No,1872.0,2.0,11.0,20.0,,,,,,,,10.0,GREECE,,GREECE:  SAGIADHA-KONISPOLIS (THESPROTIA),39.8,20.3,130,,,,3,,,,
2205.0,No,1873.0,1.0,31.0,23.0,15.0,,,,,,,9.0,GREECE,,GREECE:  VATHY-CHORA (SAMOS),37.8,27.0,130,,,,,,,,
2223.0,No,1875.0,4.0,24.0,,,,,,,,,7.0,GREECE,,GREECE:  KYPARISSIA (MESSINIA),37.3,21.8,130,,,,,,,,
2305.0,No,1881.0,8.0,26.0,,,,,,,,,10.0,GREECE,,GREECE:  AEGEAN SEA,38.4,26.1,130,,,,,,,,
2345.0,No,1885.0,3.0,28.0,18.0,23.0,,,,,,,9.0,GREECE,,GREECE:  LOI-MANESI-MESSINI (MESSINIA),37.0,22.0,130,,,,,,,,
2357.0,Tsu,1886.0,8.0,27.0,21.0,32.0,,,7.5,,,,10.0,GREECE,,"GREECE:  TRIPHYLIE (PELEPONESE), PHILIATRA",37.1,21.5,130,,,,3,,,,
2374.0,Tsu,1887.0,10.0,3.0,22.0,53.0,,,,,,,8.0,GREECE,,GREECE:  XYLOKASTRON-SYKIA (CORINTHIA),38.3,22.8,130,,,,,,,,
2385.0,No,1888.0,9.0,9.0,15.0,15.0,,,,,,,10.0,GREECE,,GREECE:  AEGHION (ACHAIA),38.2,22.1,130,,,,,,,,
2395.0,No,1889.0,8.0,25.0,19.0,13.0,,,,,,,8.0,GREECE,,"GREECE:  AEGHION (ACHAIA),AGRINION (AETOLIA)",38.3,22.0,130,,,,,,,,
2397.0,No,1889.0,10.0,25.0,21.0,29.0,,,6.9,,,,11.0,GREECE,,GREECE:  LESBOS,39.2,26.0,130,,,,2,,,,
2473.0,No,1895.0,6.0,16.0,10.0,,,,,,,,10.0,GREECE,,GREECE-ALBANIA,39.5,20.5,130,,,,,,,,
2546.0,Tsu,1899.0,1.0,22.0,7.0,56.0,,,6.6,,6.6,,9.0,GREECE,,GREECE:  KYPARISSIA (MESSINIA),37.25,21.75,130,,,,,,,,
2739.0,No,1905.0,11.0,8.0,21.0,41.0,,30.0,7.8,,7.8,,10.0,GREECE,,GREECE:  AEGEAN SEA,40.25,24.2,130,,,,,,,,
2881.0,No,1909.0,7.0,15.0,0.0,28.0,,4.0,5.7,,,,10.0,GREECE,,GREECE:  CHAVARI (ELIS),37.9,21.5,130,,,,,,,,
2925.0,No,1911.0,2.0,18.0,21.0,36.0,,,6.7,,6.7,,10.0,GREECE,,GREECE-ALBANIA,41.1,20.7,130,,,,,,,,
2948.0,No,1912.0,1.0,24.0,16.0,23.0,,60.0,7.0,,,,10.0,GREECE,,GREECE:  ASPROGERAKAS (KEPHALLENIA),38.0,20.5,130,,,,,,,,
7869.0,No,1914.0,10.0,17.0,6.0,22.0,30.0,,6.0,,6.0,,10.0,GREECE,,GREECE:  THEBES,38.25,23.25,130,,,,,,,,
3147.0,No,1919.0,12.0,22.0,,,,,,,,,9.0,GREECE,,"GREECE-ALBANIA:  IOANNINA,KONITSA",39.4,20.5,130,,,,3,,,,
3321.0,No,1927.0,7.0,1.0,8.0,19.0,4.0,120.0,7.3,,7.3,,10.0,GREECE,,GREECE:  OETYLOS (LACONIA),36.75,22.75,130,,,,,,,,
7776.0,Tsu,1928.0,4.0,24.0,11.0,14.0,48.0,,5.0,,5.0,,,GREECE,,GREECE:  AEGEAN SEA,38.0,23.5,130,,,,,,,,
8217.0,Tsu,1928.0,4.0,25.0,0.0,31.0,18.0,,5.2,,5.2,,6.0,GREECE,,GREECE,38.0,23.0,130,,,,,,,,
3406.0,No,1930.0,2.0,14.0,18.0,38.0,,130.0,6.7,,,,11.0,GREECE,,GREECE:  AITANIA-VATHIA (CRETE),35.8,24.8,130,,,,,,,,
3440.0,No,1931.0,1.0,4.0,,,,,5.3,,,,8.0,GREECE,,GREECE:  CORINTH-ISTHMIA (CORINTHIA),38.0,23.0,130,,,,,,,,
3454.0,No,1931.0,3.0,8.0,1.0,50.0,24.0,120.0,6.9,,6.9,,10.0,GREECE,,GREECE,41.0,22.5,130,,,,,,,,
3503.0,No,1932.0,9.0,29.0,3.0,57.0,,,6.2,,,,11.0,GREECE,,GREECE:  CHALKIDIKI,40.5,23.8,130,,,,,,,,
3518.0,Tsu,1933.0,4.0,23.0,5.0,57.0,,16.0,6.4,,,,10.0,GREECE,,GREECE:  DODECANESE ISLANDS,36.8,27.2,130,,,,,,,,
